"","x"
"1790",0.00742699860765161
"1667",0.000151356261050962
"3257",0.0536694637054647
"2237",0.0209508218711568
"418",0.103832120955213
"1873",2.79240464364632e-05
"2314",0.0494191916770039
"2442",0.427732751018567
"3320",0.0667713128781628
"3305",0.150819253978856
"3344",0.0122744836731769
"1420",0.00553869213552656
"1639",0.00102568138461545
"2360",0.408810634864429
"1803",0.00398340079410995
"2491",0.0432830751619173
"1300",8.54024422104827e-05
"1459",0.000550031843945905
"727",0.000200234283662399
"980",0.130962685497258
"2539",0.218481875684005
"137",0.000818768286583285
"2963",0.0540185650828604
"1829",0.000874536915928102
"3247",0.0876947433737415
"1744",0.0634768879955783
"2891",0.0447653075438441
"2271",0.337267230451892
"1643",0.000772359266923618
"2809",0.0553382577617344
"3474",0.515219282876356
"3441",0.122869177383715
"2867",0.137106810696317
"310",0.0018690477810671
"2327",0.0252314742225444
"1124",3.1442412372256e-05
"1906",0.183193464769747
"300",0.00275562337711262
"2022",0.000538329454393602
"2547",0.150880704813681
"1605",0.00657510871388817
"1494",5.12899327138435e-05
"1447",0.001252467743065
"2910",0.0119157103038988
"105",0.00395630523851082
"1978",0.00642851079240525
"735",9.90933240575325e-05
"2342",0.0126292157179553
"253",0.0345404172729888
"927",8.11900886582971e-05
"709",0.000607839688513387
"2597",0.0118159203087136
"2985",0.0163868054291922
"2297",0.0938784291551283
"363",5.27036207424931e-05
"2778",0.238087302607824
"1007",0.0374764891447762
"2735",0.0444731950639956
"3286",0.40197226732641
"3467",0.0183112768226699
"660",0.00970417583298259
"2354",0.519469591703925
"1028",0.0138062767241826
"2405",0.0499881936339745
"2190",0.174685471170343
"933",4.26233066455265e-05
"2756",0.013831863582515
"3043",0.0411705528297809
"1347",0.181572820252632
"379",0.542779596345628
"3284",0.446868672840418
"19",0.267766802667303
"1012",0.0295630282189181
"3382",0.081881564435178
"3486",0.298647712634194
"1242",0.00322548486168731
"1915",0.123099789366287
"1378",0.0439640637332761
"345",0.000228678597898793
"2456",0.23024510572316
"2512",0.0112396206057221
"3260",0.0466206612142855
"2663",0.0287002383833502
"2734",0.0466206612142855
"147",0.000454227080649684
"3023",0.122437062865747
"2122",0.0431855677477474
"2729",0.062113020014566
"3413",0.493652395727557
"2956",0.084825887000189
"2978",0.0219426737862868
"331",0.000578832313019509
"1274",0.000534025648388105
"1688",2.10819207500683e-05
"3130",0.0168699423370482
"3015",0.19308483194337
"27",0.179648039220213
"2816",0.0386883351078176
"3399",0.0333005360398064
"3393",0.0484503370590944
"3438",0.138736322134734
"2942",0.164143300687119
"1647",0.0005420290509964
"1117",7.16974883096059e-05
"369",2.31509029247403e-05
"2020",0.000613754363456173
"2955",0.0889705761722716
"1451",0.00105765277849222
"2059",2.63838039228207e-05
"2131",0.0298283965073539
"1757",0.031811985073255
"135",0.000920313297405034
"149",0.000392139109439916
"974",0.168537075323706
"2654",0.0477687468850888
"2150",0.0111065266180884
"1637",0.00113986477171206
"2244",0.0140333291771293
"2192",0.1574766123742
"302",0.00251828556766857
"1620",0.00301670415753063
"3497",0.151698982089908
"839",0.0147234751065829
"2024",0.000453791673376515
"2135",0.0246508958033079
"3189",0.0477687468850888
"517",0.000795884696670024
"1745",0.0586929879577444
"2154",0.00912237581585619
"3368",0.18661396078277
"3057",0.01812936708494
"2737",0.0410123270089161
"2877",0.0851381392060012
"3198",0.0205614023574501
"721",0.000266271599544564
"3524",0.0312773321667127
"3529",0.01812936708494
"1866",6.44015613957742e-05
"3134",0.0103200331703849
"456",0.0193463290815607
"1230",0.00650901655828716
"64",0.0361275254988258
"2999",0.395171827008328
"6",0.43777148869774
"47",0.0736499234188102
"207",0.275059535956545
"2635",0.105492665043976
"1659",0.000276598152786732
"931",5.18752493259587e-05
"2615",0.295439709278289
"562",1.467331254672e-05
"2826",0.0250517640472393
"259",0.0260525215508125
"1951",0.0238180689149843
"1955",0.0190390671046887
"781",0.189392361537132
"1848",0.00022003512608841
"2267",0.390830124037873
"3234",0.166886136112302
"509",0.00107579051782754
"1227",0.00772191587784983
"785",0.171270178503671
"2834",0.012688139206329
"2301",0.0821312500476315
"3335",0.028496544336012
"1132",0.572453668982935
"2860",0.190009615525949
"2034",0.000255905855521496
"2777",0.238087302607824
"1174",0.0973540967467065
"2824",0.0275059161429328
"770",0.28227984192986
"1885",0.458817953278827
"101",0.00530547572898523
"1849",0.00022003512608841
"801",0.0867357241650887
"2113",0.0717376412774268
"2965",0.0481353899346813
"1858",9.7766055691603e-05
"357",9.18310865076869e-05
"2008",0.00137228571866691
"1311",3.56646063481175e-05
"2519",0.543072079430093
"1192",0.0429033007418959
"2444",0.396925665826809
"2426",0.0153069625182591
"1088",0.000600985107726556
"932",4.49092148552818e-05
"2684",0.511381151971615
"1606",0.00631329936174682
"2409",0.0409471531721306
"2288",0.140640260905868
"1396",0.0202170476318322
"1807",0.00278698431550294
"3455",0.0531553146406633
"1942",0.0344299845635332
"577",0.371539831425714
"1719",0.187476735404882
"733",0.000107538188993427
"2241",0.0162844023610162
"1771",0.0180456364875822
"1904",0.196645551413944
"554",4.78806629683743e-05
"1889",0.394608560325287
"26",0.184897597432056
"2475",0.0881497466369743
"891",0.000994198891542916
"2571",0.0466206612142855
"1079",0.000959823512481945
"1718",0.199613302787193
"1564",0.0440136291855563
"2112",0.0749013357186098
"215",0.180066516666939
"3515",0.0569666581719779
"3508",0.0995349726617108
"861",0.00508799194280959
"3469",0.0174439535811479
"2400",0.0649826162497806
"150",0.000367987454201712
"871",0.00260526599089448
"1270",0.000636797903782619
"712",0.000539222452317175
"2825",0.0264328542678765
"795",0.11185797986529
"1166",0.146838469852433
"634",0.0301725817930764
"1086",0.000661484711473738
"716",0.000429688709885997
"1263",0.00116407037961759
"2186",0.230330140617458
